row.names.t.stat.desc.G.G.Classification....1....,nbr.val,nbr.null,nbr.na,min,max,range,sum,median,mean,SE.mean,CI.mean.0.95,var,std.dev,coef.var
Northeast,6732,5540,0,0,1,1,1192,0,0.177064765300059,0.00465274346152973,0.0091208497150383,0.145734482211013,0.381751859472895,2.15600127346605
Northcentral,6732,5230,0,0,1,1,1502,0,0.22311348781937,0.0050746010873348,0.00994782417385488,0.173359610948642,0.416364757092434,1.86615682073653
South,6732,4170,0,0,1,1,2562,0,0.380570409982175,0.00591798265030076,0.0116011189561375,0.235771595546823,0.485563173590032,1.27588262474945
West,6732,5256,0,0,1,1,1476,0,0.219251336898396,0.00504297661684291,0.00988583020297315,0.17120561977982,0.41377000831358,1.88719491596682
PIB16,6732,6345,0,0,1,1,387,0,0.0574866310160428,0.00283718328868423,0.00556177717599736,0.0541899678794817,0.232787387715662,4.04941781421662
BMEA97,6732,0,0,1,20,19,84075,12,12.4888591800357,0.0358951428221398,0.0703658402591,8.67392132498926,2.94515217348599,0.235822354230243
BFEA97,6732,0,0,1,20,19,83950,12,12.4702911467617,0.039182304059159,0.0768097166257747,10.3353228687197,3.21485969658393,0.257801494668291
PHEALTH97,6732,0,0,1,5,4,15473,2,2.29842543077837,0.0132767748107727,0.026026680548953,1.18666814879903,1.08934298951204,0.473951851961161
BBPHH,6732,3274,0,0,1,1,3458,1,0.513666072489602,0.00609211270743081,0.0119424689779227,0.249850352299949,0.49985032989881,0.973103649762518
CC1Y,6732,4825,0,0,1,1,1907,0,0.283273915626857,0.00549212107493011,0.0107662954889764,0.203059967746187,0.450621756849563,1.59076332832263
HT97,6732,6408,0,0,1,1,324,0,0.0481283422459893,0.00260885447346939,0.00511418043519131,0.045818811040306,0.214053290187995,4.44755169612834
HHNW97,6732,3,0,-935251,600000,1535251,642333095,39650,95414.8982471777,1728.91128571753,3389.2132970681,20122851662.4899,141855.037494232,1.48671790359979
GH97,6732,0,0,1,5,4,12909,2,1.91755793226381,0.0109782715083117,0.0215208866308903,0.811357101828319,0.900753629927917,0.469739982700034
GH98,6732,0,0,1,5,4,12668,2,1.88175876411171,0.010865761557339,0.0213003315191045,0.794812060055403,0.891522327289341,0.473770785231437
GH99,6732,0,0,1,5,4,12961,2,1.92528223410576,0.0110345862594205,0.0216312813659216,0.819702416246501,0.905374185763268,0.470255305806521
GH00,6732,0,0,1,5,4,13133,2,1.95083184789067,0.0112635147196872,0.0220800536008087,0.854067054174983,0.924157483427464,0.47372482893731
GH01,6732,0,0,1,5,4,13508,2,2.00653594771242,0.0111185602976221,0.0217958970574451,0.832225882974395,0.912264151972659,0.454646303751846
GH02,6732,0,0,1,5,4,13844,2,2.0564468211527,0.0112280197048619,0.0220104721380585,0.848692647149305,0.921245161262356,0.447979083040898
GH03,6732,0,0,1,5,4,13837,2,2.05540701128936,0.0113159099512969,0.0221827648371466,0.862031374950092,0.928456447524649,0.451714158035408
GH04,6732,0,0,1,5,4,14036,2,2.08496732026144,0.0112052444497361,0.0219658254299514,0.845253111396591,0.919376479684243,0.440954863296831
GH05,6732,0,0,1,5,4,14362,2,2.13339275103981,0.0114514971661086,0.022448558689699,0.882812852409189,0.939581211183572,0.440416426242014
GH06,6732,0,0,1,5,4,14244,2,2.11586452762923,0.0113347067725646,0.0222196125557713,0.864897588537988,0.929998703514144,0.439536034264056
GH07,6732,0,0,1,5,4,14641,2,2.17483660130719,0.0114351085846981,0.0224164318833699,0.880287820570708,0.938236548302563,0.431405535357753
GH08,6732,0,0,1,5,4,14821,2,2.20157456922163,0.0113287061269627,0.0222078493912682,0.863982069464604,0.929506357947381,0.422200715316225
GH09,6732,0,0,1,5,4,14990,2,2.22667855020796,0.0115071289623106,0.0225576146169667,0.89141116214272,0.944145731411587,0.424015281111595
GH10,6732,0,0,1,5,4,15249,2,2.26515151515152,0.0117890630957439,0.0231102947468398,0.935626882402993,0.967278079149421,0.427025774072654
GH11,6732,0,0,1,5,4,15429,2,2.29188948306595,0.011726874061949,0.0229883845586131,0.925781780682722,0.962175545668628,0.41981760149337
GH13,6732,0,0,1,5,4,15369,2,2.28297682709447,0.0118415713146346,0.0232132274740074,0.943979964995547,0.971586313713582,0.425578701536849
GH15,6732,0,0,1,5,4,15658,2,2.32590612002377,0.0119612037452068,0.023447744899977,0.963149899371246,0.98140200701407,0.421943946303406
GH17,6732,0,0,1,5,4,15511,2,2.30407011289364,0.0117354629762385,0.0230052215488956,0.927138386407178,0.962880255487243,0.417904060340411
GH19,6732,0,0,1,5,4,15685,2,2.32991681521093,0.0116369680472166,0.0228121403156986,0.911640878534619,0.954798868105016,0.409799552443925
GH21,6732,0,0,1,5,4,16299,2,2.42112299465241,0.011883603501227,0.0232956238623478,0.950693256597894,0.975035002755232,0.402720144705087
WW_97,6732,4660,0,0,52,52,57048,0,8.47415329768271,0.192988515871441,0.378318569365734,250.730426782617,15.8344695769267,1.86856067157255
WW_98,6732,3357,0,0,52,52,94725,1,14.0708556149733,0.2269331465727,0.444860788557175,346.688932086118,18.6195846378516,1.32327309350242
WW_99,6732,2251,0,0,52,52,134720,13,20.0118835412953,0.24451097006552,0.479318885746736,402.476756695394,20.0618233641759,1.00249550837019
WW_00,6732,1440,0,0,53,53,180522,27,26.8155080213904,0.252644870514501,0.495263904896328,429.699726780949,20.7291998586764,0.773030286882537
WW_01,6732,1095,0,0,52,52,205732,34,30.5603089720737,0.243029502352599,0.476414740164896,397.614398240579,19.9402707664811,0.652489174265309
WW_02,6732,969,0,0,52,52,220557,39,32.7624777183601,0.241014536749578,0.472464769873586,391.048462616499,19.7749453252468,0.603585159072536
WW_03,6732,905,0,0,52,52,232290,44,34.5053475935829,0.239989549715293,0.470455470891839,387.729432103199,19.6908464039309,0.570660717169327
