row.names.t.stat.desc.C.C.Classification....3....,nbr.val,nbr.null,nbr.na,min,max,range,sum,median,mean,SE.mean,CI.mean.0.95,var,std.dev,coef.var
WW_20,48,17,131,0,24,24,289,3,6.02083333333333,1.01909498828797,2.05015467527788,49.8506205673759,7.06049718981432,1.1726777339484
A97,179,110,0,0,5,5,123,0,0.687150837988827,0.0824276315778601,0.162661112844093,1.21618228610884,1.10280654972159,1.60489733658671
A98,179,91,0,0,9,9,202,0,1.12849162011173,0.124522147671535,0.245729626416062,2.77553198167096,1.66599279160234,1.47630054305356
A99,179,111,0,0,6,6,114,0,0.636871508379888,0.0770991566667147,0.152146002289326,1.06402611261063,1.03151641412565,1.61966173796922
A00,179,126,0,0,9,9,118,0,0.659217877094972,0.117275086072371,0.231428413558135,2.46186680057749,1.56903371556429,2.38014436513567
A01,179,111,0,0,8,8,124,0,0.692737430167598,0.0917302005128189,0.181018624594748,1.50618291381583,1.2272664396193,1.77161848945044
A02,179,131,0,0,8,8,96,0,0.536312849162011,0.091114561063129,0.179803733470493,1.48603351955307,1.21902974514696,2.27298254563861
A03,179,143,0,0,50,50,126,0,0.70391061452514,0.291388080488571,0.575019669187072,15.1983554076957,3.89850681770543,5.53835492356565
A04,179,154,0,0,7,7,46,0,0.256983240223464,0.0619243361338294,0.122200301462572,0.686397589605172,0.828491152400056,3.22391122346978
A05,179,153,0,0,4,4,37,0,0.206703910614525,0.0424265382920001,0.0837237198327178,0.322201996108217,0.567628396143301,2.74609413269327
A06,179,150,0,0,13,13,61,0,0.340782122905028,0.0900226801193635,0.177649036483496,1.45063084552131,1.20442137373982,3.53428567048242
A07,179,146,0,0,5,5,49,0,0.273743016759777,0.0536141510094288,0.105801140957777,0.514531416734668,0.717308452992622,2.62037169562611
A08,179,157,0,0,3,3,34,0,0.189944134078212,0.0417516696169603,0.0823919468871139,0.312033142928881,0.558599268643346,2.94086085550467
