row.names.t.stat.desc.C.C.Classification....2....,nbr.val,nbr.null,nbr.na,min,max,range,sum,median,mean,SE.mean,CI.mean.0.95,var,std.dev,coef.var
WW_02,1265,228,52,0,52,52,37587,33,29.7130434782609,0.571458912938713,1.12111241056345,413.105090809026,20.3249868587664,0.684042577921608
WW_03,1253,229,64,0,52,52,38572,37,30.7837190742219,0.583436908842002,1.14462186759188,426.519479128685,20.6523480294296,0.670885411201787
WW_04,1251,244,66,0,52,52,39582,40,31.6402877697842,0.593858323769844,1.16506903444396,441.187303597122,21.0044591360292,0.663851709847218
WW_05,1244,216,73,0,53,53,41979,44,33.7451768488746,0.599814097003972,1.17675987205675,447.562527000075,21.1556736361685,0.626924367026218
WW_06,1231,192,86,0,52,52,43027,46,34.9528838342811,0.578408155236733,1.1347757943235,411.838428668608,20.2938027158196,0.580604530717316
WW_07,1225,199,92,0,52,52,44700,49,36.4897959183674,0.576178972064346,1.13040782999814,406.678204615179,20.1662640222521,0.552654886515857
WW_08,1214,195,103,0,52,52,43941,50,36.1952224052718,0.58040505085217,1.13870921189644,408.960207988418,20.2227645980568,0.55871364379602
WW_09,1219,251,98,0,52,52,40960,47,33.6013125512715,0.620190843965629,1.21676083031476,468.872116502396,21.6534550707825,0.644422893830172
WW_10,1208,277,109,0,52,52,40314,48,33.3725165562914,0.636123217845739,1.24803008424837,488.820519925161,22.1092858302832,0.662499808577221
WW_11,1194,264,123,0,53,53,40736,48,34.1172529313233,0.642877413854826,1.26129621025454,493.469894878135,22.2141822914582,0.651112864689736
WW_12,1165,297,152,0,52,52,39595,52,33.9871244635193,0.664490352991805,1.30373279900655,514.402755040337,22.6804487398362,0.667324732463927
WW_13,1158,264,159,0,52,52,40523,52,34.9939550949914,0.648561301172554,1.27248794739609,487.091579676461,22.0701513288074,0.630684678793747
WW_14,1155,267,162,0,52,52,40863,52,35.3792207792208,0.657406350444391,1.28984559100135,499.171491593329,22.3421460829825,0.631504753098029
WW_15,1130,229,187,0,52,52,41423,52,36.6575221238938,0.633747151759776,1.24345463595503,453.848061170901,21.3037100330177,0.581155211773895
WW_16,1103,232,214,0,53,53,41900,53,37.9873073436083,0.665236674457323,1.30527352300733,488.121435846471,22.0934704346436,0.581601381608875
WW_17,1079,209,238,0,52,52,41368,52,38.339202965709,0.639547608738288,1.25489923714213,441.333814206448,21.0079464538171,0.547949483264085
WW_18,1061,193,256,0,52,52,39217,52,36.9622997172479,0.652188869098394,1.27972792755181,451.296690555368,21.2437447394608,0.574740881978935
WW_19,1000,161,317,0,52,52,35574,42.5,35.574,0.581570931829256,1.14124075211856,338.224748748749,18.3908876552696,0.516975534246068
WW_20,312,72,1005,0,28,28,1993,5,6.38782051282051,0.363400999561478,0.71503548660196,41.2028093824718,6.41894145342297,1.00487191844855
A97,1317,1035,0,0,9,9,356,0,0.270311313591496,0.0170826540258367,0.0335122083470666,0.384323079301997,0.619937964075436,2.29342218732401
A98,1317,966,0,0,9,9,511,0,0.388003037205771,0.0235439835301653,0.0461878394416617,0.730038334337273,0.854422807711307,2.20210340069626
A99,1317,973,0,0,8,8,514,0,0.390280941533789,0.0229566558977963,0.045035638738295,0.694069601862943,0.833108397426735,2.13463766422376
A00,1317,1023,0,0,11,11,421,0,0.319665907365224,0.0219680516936642,0.0430962263957191,0.635578003798815,0.797231461872156,2.49395210281622
A01,1317,1074,0,0,11,11,347,0,0.263477600607441,0.0204324491194414,0.0400837300161863,0.549827714733448,0.74150368490888,2.8142949654899
A02,1317,1111,0,0,11,11,290,0,0.220197418375095,0.0179131642216032,0.0351414768830208,0.422600872850473,0.65007758986945,2.95224891675195
A03,1317,1144,0,0,30,30,297,0,0.225512528473804,0.0294973579738916,0.0578669804243513,1.14591396583836,1.07047371095154,4.74684807179521
A04,1317,1196,0,0,12,12,213,0,0.161731207289294,0.0203046664862415,0.0398330501030736,0.542972076631748,0.736866389945795,4.55611753783386
A05,1317,1202,0,0,13,13,188,0,0.142748671222475,0.0180578534752219,0.0354253236673389,0.429455356998613,0.655328434449943,4.59078483069455
